,pubkey,alias,color,software,oldestchannel,openchannels,closedchannels,capacity,avg_duration,avg_open_fee,avg_close_fee,close_types
120,023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a,umeme,,lnd,532436,0,17,0,35076.17647058824,2822.3529411764707,3987.9411764705883,"{'force': 7, 'mutual': 10, 'penalty': 0}"
121,0338beb3f4cb26a949fa603035f719ee99b4a16df56b5f0785d377d21d70291eaa,DeepN,,lnd,566465,0,1,0,31407.0,245.0,1716.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
122,0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,,,lnd,508506,15,1,344150,135234.3125,2507.6875,8665.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
123,037591d5223c68392aa0e6e26eb73ffae6f44906f331018603ba467d7f8b0b8779,PirateHash,3399ff,lnd,608281,4,8,391337,21653.416666666668,2948.1666666666665,4149.875,"{'force': 1, 'mutual': 6, 'penalty': 0}"
124,0292ee280619b700bbbdfe4e6e92bdb894f77eb50d91d88c1803338c28df448f9f,,,lnd,505941,3,0,224150,137170.66666666666,8237.333333333334,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
125,02ee89691e596902ea881530d15bdf7e4ce52851fe16d44a6149de429613bb48de,02ee89691e596902ea88,3399ff,lnd,616641,1,0,250000,28594.0,234.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
126,028717084338dfbc3575478a4ca076e2d3f1463e2dd3a0e75d209303ac1a1b3eb1,CLOSE.ME,3399ff,lnd,535653,10,4,779913,94742.42857142857,592.7142857142857,2472.75,"{'force': 3, 'mutual': 1, 'penalty': 0}"
127,03a8ef90e092600119e57e1ae2aac06789e1346d016d56aa3f0f1c1a88e283a064,BitcoinZAR.co.za,3399ff,lnd,615106,28,3,14283510,19719.516129032258,2512.0,8458.0,"{'force': 2, 'mutual': 1, 'penalty': 0}"
128,020dbbf04be32330f9deda3bc3b60d4c7f2b9d73ad25df7123d229160d01fd3ede,,,lnd,591020,0,1,0,1492.0,5007.0,3306.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
129,0243208ccdd171d3ca9e96d2535c667160e39fa37e8528c0006c09051a6c7f8edb,Coltrain,3399ff,lnd,580941,6,1,2597697,58057.0,11417.285714285714,546.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
130,02a024ef71b7cace623160f2bf45c8e7080b222ac8019eac3dbfa1ff2ecd629c78,rekr,3399ff,lnd,571546,8,14,9196515,25102.636363636364,8301.136363636364,12313.357142857143,"{'force': 3, 'mutual': 11, 'penalty': 0}"
131,038e134d9edb923422250ef041b08006404b9733601510d5a0e1a5ca413d4a58dc,BosstalgiaLND,3399ff,lnd,564245,12,20,19050424,28116.09375,6596.34375,7520.5,"{'force': 0, 'mutual': 20, 'penalty': 0}"
132,020e0970bb4413d004189bfe595300cc6015fb3d1c256608b9b3d197faabb37a72,020e0970bb4413d00418,3399ff,c-lightning,557978,2,0,884494,87106.5,270.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
133,03effdecc68084b5416b8f4bb49f4613893e51c4a632064c8ee38d710e53d20987,YOUR_FANCY_ALIAS,3399ff,lnd,608153,1,1,320000,19541.0,432.0,1825.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
134,03d7f8e26e2ad08f19901212284c126d30fd811cceca25b6214c5e0e025451d16c,,,lnd,529901,1,0,616350,115334.0,1760.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
135,03a33df9a09f436125c985b7d16262337d30ff6b652205b3dddd07d5424a2944f0,LOOPER,68f450,lnd,627500,6,25,42996852,1598.6774193548388,7021.709677419355,3559.32,"{'force': 0, 'mutual': 24, 'penalty': 0}"
136,03bdc8140d4e372ba4c83855dae22c2e89540c4450cb41f1e56c4a6f44ded3eb26,03bdc8140d4e372ba4c8,,lnd,590644,0,1,0,31503.0,5272.0,2562.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
137,03f163a59b2929b4b515d9dfd558f15ce23e95eadc109de013e6f7080d24644be2,blindedbythelight,3399ff,lnd,557387,3,17,3500000,24080.95,6236.4,11678.588235294117,"{'force': 7, 'mutual': 10, 'penalty': 0}"
138,02f5aef774956f570f84336232ab1206505ae7caa49214739a2d91573d9e118255,BackYardPub,68f442,lnd,610085,4,30,2382201,13386.64705882353,2901.470588235294,9831.2,"{'force': 15, 'mutual': 15, 'penalty': 0}"
139,0267db6fbe76e1fbae50e27529a330837e9e1f4b9e4c7bbfefd7d6a1b3ffe2b245,,,lnd,509368,1,0,200000,135867.0,527.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
140,02aaf210e67cf9f70a5003dbb22682c8ec3e97562d24bd04dc0d7f3988f8685c25,02aaf210e67cf9f70a50,3399ff,lnd,645130,1,0,99504,105.0,14664.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
141,0372d5fd9ca5567e3670fac08057270c733fc637d4a9ac412a5cc533268c62cdc5,,,lnd,560363,1,0,250000,84872.0,452.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
142,037e7ab1c6168741e52601d1c109bcebd315c6415472c6ba746e6c3277bfff5368,CypherPoet🦄,,lnd,555358,0,17,0,34912.35294117647,638.7647058823529,3336.9411764705883,"{'force': 12, 'mutual': 5, 'penalty': 0}"
143,02ee1e5c27969f40dc5b2125d2d07009c77aefaa505e153a262b17ac959752cd80,SatoshiNakamoto,68f442,lnd,624059,0,2,0,9198.0,346.5,2467.5,"{'force': 2, 'mutual': 0, 'penalty': 0}"
144,028548166d69c30d783d09798b5116e9ece1e3b217aae31632ac88c38cab5630a8,BADOKUN [LND],,lnd,562417,0,1,0,45803.0,271.0,2010.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
145,02bc0c25c333b0b46133ecb2e9600900e53b78e553c05a19f7affcd306d5dfc906,poonode,,lnd,555009,0,14,0,36405.42857142857,8742.5,4967.642857142857,"{'force': 2, 'mutual': 12, 'penalty': 0}"
146,03274b3e777338d58de8c8e121cec92182758990bf73d6ce6cbb2c098e0b46e4b6,03274b3e777338d58de8,,lnd,592525,0,4,0,3642.25,4594.75,4802.25,"{'force': 2, 'mutual': 2, 'penalty': 0}"
147,0210af0afa31648c349e03ae031f363d16e51c78621920754b9c1b9f4089dd2c59,serenity,,lnd,599023,0,13,0,783.8461538461538,3632.3846153846152,944.8461538461538,"{'force': 0, 'mutual': 13, 'penalty': 0}"
148,03e7ccba9856cf7121a718ecc7cbf79a2b8c012d3ab83bcbad4d7083e4384a917a,03e7ccba9856cf7121a7,3399ff,lnd,560242,1,1,1000000,55904.0,261.5,202.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
149,03f9799e91040d5a36c6ab0a35e70809873336493f38d05de7e0e8e24eeecfe58e,Link LND,68f442,lnd,627830,2,0,350000,17307.0,1489.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
150,0208d142e09411fca84c73174f88e88bc02c2710726427a8c8a7bb32ccb1c9d9c0,Bugers LN node,00e420,c-lightning,566634,1,7,5000000,23815.25,1583.75,6223.142857142857,"{'force': 4, 'mutual': 3, 'penalty': 0}"
151,034484939b51edf1276c43881d1f8a99dd5aaa2336ad46c705e79647655a3419b7,FrenchHodler,,lnd,591140,1,1,500000,29924.5,4078.5,3651.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
152,0211fe359e02315a97c8c7b2b7ae10efd1a3fe50c14ce19100c301584f133a1cfb,nodl-lnd-s007-072,000000,lnd,629538,1,0,100000,15697.0,13396.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
153,02e7fcf87c50edfae1d3c2cd6c05c180833e4ce3060467b1884adbb118d31c5f06,lnd01.homelab.local,3399ff,lnd,644091,0,1,0,555.0,17544.0,23314.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
154,03bacfc0ba060f6f71f5263cbb6649ee618a6787a242b7d4bfdf3b1f9b9caefbc6,,,lnd,512156,1,0,10000,133079.0,1801.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
155,02dd1f5fd604fe04e55e0f400e9b2401bb3db51ebe330443606eeecf816fce0a1c,,,c-lightning,508529,1,0,1050,136706.0,3883.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
156,0325fe7f25c61769afd303b4f39ac6c31ea83423952e06d4d32c5781a83390d10a,Jonrai,8865df,lnd,626625,2,0,2000000,17918.5,7810.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
157,0350587f325dcd6eb50b1c86874961c134be3ab2b9297d88e61443bb0531d7798e,d773e5df886b,3399ff,lnd,629808,1,1,100000,7713.0,4582.0,7945.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
158,02b3818a3cd175c98a4809a0e44365ee8804799987c88a6db09fcf9224e664976f,a4b7b9b7677b,3399ff,lnd,630670,1,0,1000000,14565.0,3818.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
159,02c119d2fd2e98a88f50d0d2ee4213255b7b8ec2be3a95f9aabd6afb09dd25b083,,,c-lightning,505379,47,3,3526008,131073.18,5036.78,5374.0,"{'force': 3, 'mutual': 0, 'penalty': 0}"
160,0363e9bf38c31cb446e2ec0372a205f3f3d7d1544d254acb7103596e53a60a21ef,RiparaTa,,lnd,571509,1,0,400000,73726.0,352.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
161,03b261f9b9828bd179e4f3bced966be4992fb423182eabe8fafaf2b978d06fbb79,flipFlopsAndBeers,,lnd,562438,0,10,0,16502.3,13916.9,6662.2,"{'force': 2, 'mutual': 8, 'penalty': 0}"
162,03de3f6aa748f485fe4ddfdba314db37d045572b866cb852f8202d6fe6f04e2743,KayPuf2,68f442,lnd,631464,3,1,750000,5656.5,1350.75,6846.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
163,02f83bf4d88147cbdc60facd1240c821de3ae7e69a0c7cbafc8558948a40f4617c,,,lnd,515446,1,0,2000,129789.0,767.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
164,02eff1ddfb22334e9cba0f24b41a624e50a0e755023102acf624327a0b7e894c36,,,lnd,566204,0,1,0,22236.0,4313.0,515.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
165,031cad9dce02864079c35c6f2b797337e864d7b818ac6e5f7ff52ba4a3cccc4ec3,pay.p2sh.co,031cad,c-lightning,604239,1,2,5000000,13588.666666666668,256.3333333333333,1096.0,"{'force': 1, 'mutual': 1, 'penalty': 0}"
166,02f86b846e083f56d54b10a3ad36d687bb3541a1598dff0589ec8b8c8778b5bb06,Adam_BTC_MIP,000000,c-lightning,608413,1,0,20000,36822.0,1281.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
167,02251c2b931203848152b1c52e63ee91c74f53b0bfa8dd634a9b016d7b77c5afa9,ITS_THE_FINAL_COUNTDOWN,ff9911,c-lightning,550808,9,29,27646191,30859.868421052633,5691.368421052632,9586.241379310344,"{'force': 13, 'mutual': 16, 'penalty': 0}"
168,02b33bca9b29fc40d46f0fb80298e9116138c327008472f63d16fcaca0f5b921b8,,,lnd,506740,2,0,22430,138038.5,686.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
169,03457b4e4d783d6a74a7b74b58791074dc7ec50c480bc11d947420e14ec8b11cda,Tristram Node,68f442,lnd,635725,2,0,120000,9506.0,4760.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
170,039aab5af8fcc758b03da3695d16d315259c091245377dc9a632209d1583a1f41f,LNJCK,68f442,lnd,634157,5,0,3400000,10866.6,2803.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
171,029ed47a9f20116c948a19f6a4d0825a126efd6ffe8041653f7495c3bb50ea4695,,,lnd,571784,0,1,0,8.0,10425.0,10736.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
172,02903d0e6f9625fdf6cb3030bb18bfffab8f38d35ae2c909d4fbcafb0917efe351,nodl-lnd-s003-039,000000,lnd,622425,1,0,100000,22810.0,17497.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
173,038b304ea979c721607f46d4e5792110ad1c907a190371f506d84f4f4329b800cb,LightningWales,ff0000,lnd,562210,1,0,720000,83025.0,568.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
174,0346004debf6737bcf20c73f16860bf768a78b1804b2429fae9ef05a9c06094d30,6b5fd7271b78,3399ff,lnd,631804,1,0,1000000,13431.0,8840.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
175,0356951887163ae2ec67b851bf2a130cb16e2c6d2089e032854f15afa044a1120c,0356951887163ae2ec67,3399ff,lnd,563162,2,2,127169,48864.0,2659.5,6827.5,"{'force': 2, 'mutual': 0, 'penalty': 0}"
176,02004111b64ca4c268811f116112bf930b6f0fac452e28bc874a4762a11220cf4e,02004111b64ca4c26881,000000,lnd,604483,1,0,50000,40752.0,3945.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
177,02b53a074f89cf69a839bc67435a010ef58f5c025bcb43064019837efac2883632,Jenny,3399ff,lnd,573402,14,32,33900000,20489.934782608696,4048.0652173913045,6852.59375,"{'force': 21, 'mutual': 11, 'penalty': 0}"
178,03c856dbd011d60c8896570a665baf48b256cbef27e7468f8a707e9cf8b858f7bf,nodl-lnd-s007-054,000000,lnd,627207,2,0,525988,15503.0,8973.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
179,03b5313625048edb13cb54d91fdd40ed85b4f9d825d4edb8b92a2761ca75d722d3,NewYorkLightNetwork,,lnd,574021,1,12,16614627,6039.7692307692305,12315.923076923076,16136.416666666668,"{'force': 0, 'mutual': 12, 'penalty': 0}"
180,02cec453f100e06198bac7512f1befcc74c0d602953fe94b5aa436045c574c4aab,,,lnd,515592,1,0,117912,129643.0,2210.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
181,034cfb8dcb453372e8f13915cc770bcd7bb0f0809dd1b47c0c3b43b969ff9ff3b7,ln.donnerlab.com,ff9166,lnd,539965,61,64,139585238,28712.4,7909.232,8046.359375,"{'force': 24, 'mutual': 40, 'penalty': 0}"
182,03d085c5ad150d557ff8176f6941174dc3a71b6a8f1ba8f0b87f6e1ab3d8392c00,,,lnd,565655,1,2,1000000,29012.666666666668,11228.333333333334,9503.5,"{'force': 0, 'mutual': 2, 'penalty': 0}"
183,03573d821ac340980ea15ae2e84bfd0365690b459f0192c946fe49fb5bdda8736a,⚡Live.Love.Laugh.,e60303,lnd,545077,1,0,50000,100158.0,626.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
184,026396899b23351efdff8a7ded9f00c87e1f78af6f8dc2930a99836f4286c270b2,,,lnd,583531,1,0,122100,61704.0,384.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
185,02ff9b7a03360708362b97a2060fa8938c23cb87b77b97d15cc0f7f6921e0981a0,,,lnd,569458,0,1,0,2915.0,6512.0,10589.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
186,03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,,,lnd,530486,0,20,0,35488.3,1746.55,11881.7,"{'force': 7, 'mutual': 13, 'penalty': 0}"
187,02df7166306f7ff082d365fc8931d36aa925e595b9a1a4364c1aaeb376571f45f7,SilverFox,3399ff,lnd,562630,1,11,85586,33873.666666666664,5966.75,9039.363636363636,"{'force': 1, 'mutual': 10, 'penalty': 0}"
188,037ab299ae36082b2c439144400ff9be4b52c30df3ef90d6c54aaeb986ef40ce34,,,lnd,516142,45,1,452500,124677.08695652174,329.2173913043478,768.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
189,02be830b9c86c74abfe4c7af27a22564b387c076d33517d1cc9640702c96f87157,BavarianLightningNode,003300,lnd,520400,1,1,288567,96837.5,550.5,181.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
190,039922c71904f1e0533e70ff8f93aba3eb053d05dcb43017784b9e3bd58e7d1127,arkaos,,lnd,602886,0,4,0,2076.5,6957.75,1879.5,"{'force': 2, 'mutual': 2, 'penalty': 0}"
191,0393f7bff494d5f3a39085ca90825ca324acbc1c0de2e71da2614ec7d9915fb1c9,,,lnd,612438,0,1,0,270.0,7637.0,9050.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
192,02e1d21eb00b828b9e0b7935e160cb0935b1b0149e1958502f0a952c3801a1154a,PlayPallAcid,68f442,lnd,642628,4,1,3821582,2245.2,12406.6,15780.0,"{'force': 0, 'mutual': 0, 'penalty': 0}"
193,03472d3e488f6bd2e33b4992ce75c211393ba1ac66a4270cc26502a6fbac646c99,@hodlonaut@,68f442,eclair,567250,8,16,6640000,34034.0,5348.75,10905.875,"{'force': 12, 'mutual': 4, 'penalty': 0}"
194,03f4b4ca4014da28ea00351c378a82a46df2d27428ad59089e7503e99fc94e4de7,,,lnd,593930,0,1,0,9342.0,459.0,510.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
195,03cbf7816667ee86a3b7077f05961542cfa9dc60078b782a230a41a5cb772f1a81,lightningbutton.network,3399ff,lnd,554396,0,65,0,37722.49230769231,5838.6,9477.692307692309,"{'force': 7, 'mutual': 58, 'penalty': 0}"
196,02dc478cb8c79f2ad9fbc15b4ea2b6c9585be7b9b43af26667fd9eebd79db1c333,d8ee7ee3e882,3399ff,lnd,630765,1,0,1000000,14470.0,1527.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
197,035f4a5671b2dcab14b3e610ca916e9864c3203b8f4bb825cd8b5732e02f864034,ANI.TRAMX,68ffff,lnd,523305,16,40,47428511,43826.05357142857,3833.3035714285716,8582.7,"{'force': 26, 'mutual': 14, 'penalty': 0}"
198,03aded6e343373a9781eac4899106fd10246ad833a061ea6ce6e02653c79eefee1,REDSPATULA,,lnd,591748,0,1,0,5328.0,164.0,183.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
199,0232b6d323f792e2523d5b540bdde43930cd7e27ee469b53225062bb51a0d1866d,bob,3399ff,lnd,566117,3,13,1039074,21760.875,5620.9375,20209.46153846154,"{'force': 12, 'mutual': 1, 'penalty': 0}"
200,032ef9f0c20e9b0a5fb5d7c7c0f364b197c6ad9b9ec4ab22f4145fe0336c0d6d92,�nossuk�,ff9900,lnd,548620,2,2,100000,67556.5,493.5,3136.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
201,02a26029388da1889b0cdfe437c0217db7ac661d66d32d35b266a8352465ec10b2,BlitzBeat,68f442,lnd,572196,1,0,34708,73039.0,10420.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
202,02602ad88a74e9c082c01a4a444b941eedaa2ab9dad88ddc48c8dd31d5381bd611,LNviaoliver,68f442,lnd,643730,3,0,5180000,1476.0,7827.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
203,02964477148982b57c355424412976532629b3ca726c8e6b49347d1c7065d95e53,CoinDesk,,lnd,570418,0,3,0,17320.0,5486.666666666667,1917.0,"{'force': 1, 'mutual': 2, 'penalty': 0}"
204,03c78048e6b9c7f84005c7d5b96637152c471ebe01cdbbf9b8abfa7d4fb52a3989,03c78048e6b9c7f84005,,lnd,588091,1,0,60000,57144.0,7232.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
205,029bd664ffb62b1b7eaeeb78844024917cb8c999234d399a59edc93dd0c42d433f,,,lnd,589928,1,0,60000,55307.0,13019.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
206,0282f47f540531009f8866079c2da2f9f0a972d2aabaef9df697b1fd6983b8d788,0282f47f540531009f88,3399ff,lnd,572220,2,3,539851,34547.8,8479.2,4771.666666666667,"{'force': 0, 'mutual': 3, 'penalty': 0}"
207,0203d2ba20e06eda01efad9c7247b448316f85e9848a829adb03af1306f974fafc,0203d2ba20e06eda01ef,3399ff,lnd,560233,1,6,9000000,18365.428571428572,13633.42857142857,26822.833333333332,"{'force': 4, 'mutual': 2, 'penalty': 0}"
208,03eefe076bfb0049023509f14a19f035ac872d7ae86fdb77bbe9f27405ef0ee9e0,raspiblitz,68f442,lnd,627892,0,1,0,1353.0,3947.0,6870.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
209,02c8fb0ea1ef0b04353f75211833b46d69bee68662d204fa25a4b25fb8c5f2fc7e,Gateway,3399ff,lnd,565528,10,10,819427,60870.7,2571.9,7458.1,"{'force': 3, 'mutual': 7, 'penalty': 0}"
210,033ec79b24b04f1a88db7e52ea879043b49ccc9984c9f1ddfc2bdb78846d60ef5d,nodl-lnd-s008-004,000000,lnd,628321,1,0,100000,16914.0,13949.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
211,0387e3780a4325eb38421fb83000a6f6c0ffa4a69ea0c81db3f00e8e5015c9e8a1,,,lnd,505052,15,0,6956268,137089.06666666668,13514.066666666668,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
212,0323de8a1e80db7bd6f03b31e56359c11e338e443d363f786063df069243d93001,,,lnd,521904,1,0,5000,123331.0,3045.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
213,035795a239ff1027dc42db89a891d09f93fb929f62c99b1d91578a0bff7baadcbc,,,lnd,520341,1,0,100000,124894.0,744.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
214,02701d6e3d40be8cf41506e3948b14bedf334ad8a54035395fcbbe7f418a62bf81,,,lnd,604431,2,0,100000,40803.5,3640.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
215,02d2ea64d766aec8e2b6205d78d793f79b93727d591818e0c2fcde3c43339a37d6,sMiles,3399ff,lnd,609866,5,1,6430000,18995.833333333332,7205.166666666667,2554.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
216,025ccb7045b448586ef5d274440a8952f423dcff49f5e20a5696fff1c9e4912dca,025ccb7045b448586ef5,000000,lnd,579259,1,0,500000,65976.0,3378.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
217,02214448836607586d32c42e46f555092e82363c62bb4dd06b9f625926f5f4a739,CoinMelon,83c56b,lnd,542006,4,0,790183,102807.75,1179.75,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
218,0216a63a63e14ed9f6c9369f9951105dab791644b8496c5531877b3120be8c947b,minion,68f442,lnd,593403,5,29,14097351,18020.5,2738.205882352941,3565.9310344827586,"{'force': 19, 'mutual': 10, 'penalty': 0}"
219,035a78639cac87132737d41b45c9b93d5b241d967be713b62116357652d1ac6dcb,aj_nodl [LND],0000ff,lnd,632751,1,0,1000000,12484.0,11517.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
220,028f419f3f9c549a2fbb90087f2137ef36b0d59de0e08b79fa2408188fc74858d5,lnd.mautematico.com,,lnd,586449,0,1,0,11608.0,2076.0,399.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
221,026a08e7f8f85ab2e51571b5b2b0a12a027bf1f4f64a8d56add84a82f0a765da34,bitcoinbaklava,68f442,lnd,622064,0,2,0,1912.0,12543.0,8387.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
222,03b0ad0a9934d83f2915dfd95ada0036082aa07101f8a6fb5cc2a2c2cd94d05363,,,lnd,517752,1,0,54600,127483.0,1094.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
223,03cf69a2daf6779b2a1787cb8c18fc973b40ab677a5c0774f4974a5938ad211507,ZODANET,,lnd,565135,0,1,0,35094.0,178.0,384.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
224,02e817a41a6a46a72be31088e28ac158011eea3b7cdbf8d2f6820bd3fb60aa5669,LooseyGoosey,68f442,lnd,617585,3,10,1918000,9925.538461538461,4299.2307692307695,11087.3,"{'force': 2, 'mutual': 7, 'penalty': 0}"
225,03a9250b464d6062ca9c982851e0873f9155ec7303a0c4b6933abe58b4c3d9900b,BitView,3399ff,lnd,571998,7,6,569693,42949.46153846154,10328.538461538461,16985.333333333332,"{'force': 0, 'mutual': 6, 'penalty': 0}"
226,03b3b683a829e3ba10c68b9952fc348460f991735859b93deac3acc2dbcbe412fe,,,lnd,512256,1,0,10000,132979.0,506.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
227,03745b275bed1ab74c6c2f3dc6d1f870c5927397997c99dfaba283f73ccfab0d33,,,lnd,505846,1,0,50000,139389.0,40756.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
228,035d61617649e50964d464eb22de638fde18c80509978d504aa994cd12bc7bbb79,,,lnd,603962,0,1,0,15824.0,916.0,4000.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
229,03a963e362ce2e44647b24511babe87dcdba0c0ea7b303037a667c7f1e23528206,PaulADW,68f442,lnd,644416,1,0,3320000,819.0,19745.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
230,028f0d181aada418e160d40fa464b6f0c52d2c6ed6ad6e5400257c5a3e4fb12051,028f0d181aada418e160,,c-lightning,596561,0,1,0,8207.0,4446.0,3824.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
231,02c2d08dd53beecb882cdfe7d9c865a3933d64134945df935c62834cab8f1ef3de,Aegis,68f442,lnd,566307,1,3,20000,30745.25,3567.0,1342.0,"{'force': 2, 'mutual': 1, 'penalty': 0}"
232,03c45e83933fd5058e2381630df99a7e01660f4e97b3a3b2c305a23956158bdeda,Lupus-Pluvia-LND-Bank🐾🐺,fdf5e6,lnd,576980,37,18,32794085,25224.163636363635,1941.6181818181817,5525.555555555556,"{'force': 13, 'mutual': 5, 'penalty': 0}"
233,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,zigzag.io,,lnd,540980,1,725,1000000,20572.13085399449,11930.666666666668,7202.401379310345,"{'force': 112, 'mutual': 613, 'penalty': 0}"
234,0283183481c1421d43d591b0e330221e741ba41f0f846a5b482a37cff46b6998ec,MaxBolt.club,56f442,lnd,534015,0,71,0,35411.56338028169,4169.577464788732,5821.788732394366,"{'force': 22, 'mutual': 49, 'penalty': 0}"
235,032c4b954f0f171b694b5e8e8323589e54196b48cf2efc27692513a360cb11d76f,nute.net,56a580,lnd,514798,46,51,61206490,47961.907216494845,4640.298969072165,6019.9607843137255,"{'force': 7, 'mutual': 44, 'penalty': 0}"
236,0342289e8d39d41f35dfd80d9b8658f6e0c5a0bbefc7abe64dedc065fa3e0f69a8,NoDramaLama,68f442,lnd,628306,1,0,50000,16929.0,10391.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
237,030e387dbd1eb8d31f721cf0a055f6b986ddeb0e8091bae4e0baad713e91d10209,Laserbach,3399ff,lnd,558809,2,10,3445302,29032.833333333332,3402.5,10926.6,"{'force': 8, 'mutual': 2, 'penalty': 0}"
238,0267b1754e3f46a7bbe1b4493cf60c588cd1701548bb9262a8b922c7ca2d89e995,rajlnd,3399ff,lnd,616309,0,1,0,8749.0,630.0,3294.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
239,02976ac944f27b6274921f0faf54182dd578f2028227eefaac81ccc6f70ed40059,Consenso Labs,000000,lnd,576127,2,6,440000,19627.25,14493.875,7413.666666666667,"{'force': 2, 'mutual': 4, 'penalty': 0}"
240,023b4948f45435c2a39a80792ef48fd2d9edc68ce7f3334c12248f42b91539c004,Bitcoin_Saigon,ffd700,lnd,606452,12,6,15316646,23076.722222222223,4388.111111111111,2153.0,"{'force': 2, 'mutual': 4, 'penalty': 0}"
241,02c9b9fd8f6f2e883732f183b674d3c117c88814c4ada7946056b20ac84597c43c,kausaustralis-257 [bitclouds.sh],,lnd,610045,0,1,0,771.0,154.0,185.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
242,0261b19c8bb7ee4d46044e95c31316db72c64a45a32da43acb9a69825164755108,'ntw,,lnd,550372,1,4,5000000,45169.2,2583.6,2561.25,"{'force': 4, 'mutual': 0, 'penalty': 0}"
